date,open,high,low,close,volume
2023-05-31,145.725,147.26,144.095,144.17,118605
2023-06-01,144.945,147.715,143.945,146.48,140337
2023-06-02,147.81,148.075,145.4,146.08,92656
2023-06-05,145.47,145.65,143.655,144.31,62099
2023-06-06,143.24,146.13,143.035,145.39,69911
2023-06-07,146.41,148.1,144.19,144.56,72613
2023-06-08,144.77,146.555,144.4,146.15,64467
2023-06-09,148.03,149.115,146.18,146.82,128469
2023-06-12,148.56,151.435,148.56,151.31,94688
2023-06-13,153.81,154.24,151.47,153.38,86686
2023-06-14,152.755,155.505,152.11,155.505,112092
2023-06-15,153.975,155.74,153.32,154.445,165465
2023-06-16,155.75,155.86,153.21,153.25,71690
2023-06-20,152.89,153.87,151.18,152.8,67504
2023-06-21,152.11,152.38,148.8,149.305,55336
2023-06-22,148.17,150.57,148.02,150.105,43275
2023-06-23,147.6,148.435,146.96,147.585,80698
2023-06-26,148.34,150.335,146.85,146.85,59586
2023-06-27,147.49,151.8,147.085,151.57,73684
2023-06-28,149.22,151.475,148.845,150.045,110256
2023-06-29,150.84,150.84,149,149.9,59028
2023-06-30,151.35,152.945,151.09,152.36,112798
2023-07-03,153.11,154.05,152.25,153.52,39481
2023-07-05,152.2,153.06,150.71,150.72,54019
2023-07-06,148.16,149.04,147.205,149.01,85772
2023-07-07,149.2,151.21,148.81,149.06,40479
2023-07-10,149.405,151.38,149.405,151.1,35537
2023-07-11,152.065,152.14,149.43,151.34,38620
2023-07-12,153.52,154.6,152.93,154.44,55034
2023-07-13,156.15,158.45,155.92,158.275,47032
2023-07-14,158.95,160.565,156.255,156.74,69640
2023-07-17,157.17,160.425,155.78,159.79,41720
2023-07-18,159.18,160.785,157.81,160.23,50028
2023-07-19,160.4,160.42,158.125,158.58,45105
2023-07-20,155.645,156.39,152.37,153.01,195298
2023-07-21,154.325,155.22,153.01,153.69,100851
2023-07-24,154.04,154.43,152.92,153.91,35470
2023-07-25,154.67,157.325,154.67,156.375,63001
2023-07-26,154.86,155.765,153.1,154.66,78346
2023-07-27,158.68,160.81,156.72,157.49,191134
2023-07-28,160.11,161,158.85,160.51,83184
2023-07-31,160.62,161.11,159.75,160.56,21409
2023-08-01,159.49,160.84,158.965,160.54,41711
2023-08-02,158.4,158.43,153.52,154.54,99436
2023-08-03,152.5,155.1,152.18,154.18,62296
2023-08-04,154.18,156.44,152.88,154.22,42990
2023-08-07,155.48,155.96,154.405,155.92,37637
2023-08-08,153.6,153.7,151.56,153.345,56197
2023-08-09,153.18,153.18,149.76,150.17,78927
2023-08-10,151.03,153.03,148.945,149.93,99957
2023-08-11,147.89,148.1,146.1,146.21,135905
2023-08-14,145.3,150.72,145.25,150.68,80099
2023-08-15,150.53,150.99,148.695,148.78,67225
2023-08-16,148.62,148.9,146.42,146.44,84413
2023-08-17,147.765,147.765,145.08,145.47,67184
2023-08-18,143.91,146.65,143.54,146.055,69457
2023-08-21,147.19,151.215,147.11,151.05,106456
2023-08-22,153.17,153.195,149.04,149.48,66931
2023-08-23,149.25,153.22,149.04,152.695,115994
2023-08-24,156.47,156.47,148.6,148.82,141244
2023-08-25,148.6,150.44,146.42,149.04,90275
2023-08-28,150.5,151.01,148.92,150.89,52712
2023-08-29,150.14,155.26,150.12,154.82,135809
2023-08-30,154.47,156.2,153.72,155.51,76209
2023-08-31,154.95,157.13,154.95,156.2,140952
2023-09-01,157.32,157.59,155.31,156.11,56149
2023-09-05,155.71,157.6,155.21,156.54,82207
2023-09-06,156.17,156.64,153.345,154.8,88915
2023-09-07,150.88,151.69,149.49,151.34,151463
2023-09-08,151.09,152.06,149.76,150.33,76253
2023-09-11,152.14,152.14,148.53,150.43,156483
2023-09-12,149.23,151.64,149.23,149.28,86386
2023-09-13,149.07,151.81,149.05,150.55,203895
2023-09-14,151.64,152.04,150.35,151.39,78209
2023-09-15,150.255,150.48,146.18,146.73,162290
2023-09-18,145.18,147.73,144.98,147.29,85208
2023-09-19,146.915,146.915,145.08,146.03,76376
2023-09-20,146.12,147.24,143.56,143.57,78677
2023-09-21,141.595,142.55,140.69,140.72,143330
2023-09-22,142.22,143.35,141.65,141.935,149768
2023-09-25,141.37,143.04,140.72,142.92,145840
2023-09-26,141.89,142.35,140.17,140.74,131483
2023-09-27,141.87,142.9,139.82,141.98,104750
2023-09-28,141.44,145.59,141.19,144.32,129517
2023-09-29,146.47,146.87,144.545,145.03,68256
2023-10-02,145.36,147.24,144.625,146.215,173001
2023-10-03,145.57,146.68,142.17,143.01,99702
2023-10-04,144.08,145.435,143.05,145.21,198036
2023-10-05,145.55,145.87,143.76,145.15,46781
2023-10-06,144.64,148.945,143.59,148.28,98159
2023-10-09,146.56,148.44,145.67,147.96,81674
2023-10-10,148.47,150.92,147.86,149.79,87659
2023-10-11,150.75,151.43,149.56,151.41,73195
2023-10-12,151.91,153.97,150.78,152.17,62101
2023-10-13,152.23,152.39,148.09,148.405,185224
2023-10-16,148.54,150.61,148.495,150.03,110182
2023-10-17,146.63,149.45,144.64,148.3,122645
2023-10-18,145.37,146.63,144.65,145.29,180591
2023-10-19,147.19,147.63,143.91,144.35,170187
2023-10-20,144.16,145.31,141.98,142.07,132760
2023-10-23,141.22,144.51,140.01,142.675,89384
2023-10-24,143.1,144.485,142.59,144.25,100493
2023-10-25,142.91,143.12,138.11,138.65,185051
2023-10-26,139.095,140.61,136.72,137.47,133678
2023-10-27,139.27,139.71,137.685,138.3,132745
2023-10-30,138.54,139.56,136.555,137.98,127554
2023-10-31,137.97,139.23,136.17,138.95,81514
2023-11-01,139.46,142.57,139.46,142.45,146707
2023-11-02,145.85,147.02,144.365,146.11,138440
2023-11-03,147.65,150.535,147.21,149.51,171541
2023-11-06,149.86,150.15,148.295,150,50331
2023-11-07,149.695,151.49,149.32,150.85,55613
2023-11-08,151.365,151.96,150.45,151.43,44116
2023-11-09,152.68,154.48,151.015,151.2,160254
2023-11-10,153.38,157.66,152.82,157.29,140003
2023-11-13,156.29,156.965,155.325,156.32,125555
2023-11-14,159.975,161.51,159.53,161.11,125554
2023-11-15,162.09,162.22,160.215,161.23,75967
2023-11-16,160.72,162.17,160.32,161.79,84402
2023-11-17,161.14,162.955,160.92,162.505,77597
2023-11-20,162.61,165.435,162.58,164.9,114366
2023-11-21,163.75,163.93,161.72,162.46,178782
2023-11-22,163.32,164.92,161.34,162.13,144166
2023-11-24,162,162.405,161.37,161.69,73976
2023-11-27,161.24,162.835,160.77,161.7,89738
2023-11-28,160.74,161.49,159.625,160.76,84646
2023-11-29,162.93,164.315,162.01,162.21,99530
2023-11-30,162.52,162.52,159.43,160.53,114238
2023-12-01,160.05,161.655,158.93,161.13,98985
2023-12-04,159.45,159.45,156.58,158.765,191170
2023-12-05,157.5,158.945,157.17,158.78,111520
2023-12-06,160.85,160.9,157.29,157.52,87798
2023-12-07,158.565,161.44,158.3,161.16,176792
2023-12-08,160.76,162.92,160.68,162.47,116947
2023-12-11,163.43,166.97,163.37,166.375,294760
2023-12-12,165.57,168.15,165.43,168.15,118008
2023-12-13,168.52,171.095,167.8,170.14,122821
2023-12-14,171.545,173.84,171.54,173.22,161845
2023-12-15,173.74,175.79,173.74,174.08,134887
2023-12-18,173.315,173.82,172.01,173.31,86947
2023-12-19,173.14,174.02,172.99,173.915,143466
2023-12-20,172.9,173.68,169.07,169.07,207052
2023-12-21,172.47,173.495,171.54,173.28,129488
2023-12-22,173.895,174.36,172.43,173.3,69098
2023-12-26,173.87,176.28,173.87,175.73,50584
2023-12-27,176.22,176.715,175.21,176.02,80600
2023-12-28,176.61,176.71,175.75,175.82,45691
2023-12-29,175.82,176.36,173.675,174.93,73557
2024-01-02,171.93,172.03,167.645,168.925,191878
2024-01-03,166.205,167.47,165.41,165.9,227172
2024-01-04,164.08,166.605,164.05,164.97,83607
2024-01-05,165.46,167.47,165.18,166.08,95195
2024-01-08,167.37,172.075,167.37,171.93,155993
2024-01-09,170.385,173.67,169.97,172.39,106422
2024-01-10,173.08,173.08,170.76,172.64,105932
2024-01-11,173.345,174.52,170.34,173.51,94000
2024-01-12,173.54,174.15,172.14,172.94,43735
2024-01-16,173.28,176.84,172.74,175.74,107628
2024-01-17,174.5,174.9,171.49,174.59,98510
2024-01-18,179.7,180.53,177.48,180.325,151885
2024-01-19,182.39,187.29,181.42,187.23,155467
2024-01-22,188.785,189.87,186.58,188.07,127210
2024-01-23,188.01,189.15,186.13,188.99,47825
2024-01-24,191.3,195.2,190.04,192.24,213305
2024-01-25,195.65,195.71,191.3,192.4,184085
2024-01-26,189,190.42,187.755,188.24,161427
2024-01-29,188.68,190.49,187.91,190.45,99559
2024-01-30,189.81,190.77,187.775,188.64,87340
2024-01-31,185.39,188.585,184.17,185.85,111329
2024-02-01,186.71,188.095,185.115,187.6,113785
2024-02-02,187.9,191.6,187.9,191.21,145020
2024-02-05,193.6,195.63,191.46,194.985,97876
2024-02-06,195.86,195.87,190.18,192.76,99204
2024-02-07,193.895,196.71,192.43,196.62,114037
2024-02-08,197.53,200.815,196.89,199.45,156534
2024-02-09,201.01,204.17,199.945,203.85,133676
2024-02-12,204.11,207.09,202.17,203.09,188117
2024-02-13,196.98,201.49,196.315,199.23,164068
2024-02-14,202.08,203.89,200.46,203.32,98466
2024-02-15,204.61,204.73,202.09,202.63,155091
2024-02-16,204.52,205.96,201.32,201.69,95412
2024-02-20,200.15,200.76,194.84,197.76,153370
2024-02-21,195.22,196.51,193.85,196.5,127038
2024-02-22,207.2,210.66,206.53,209.93,218075
2024-02-23,212.14,213.31,207.03,208.55,144690
2024-02-26,210.5,211.58,208.84,210.31,76251
2024-02-27,211.06,211.73,208.9,209.77,48094
2024-02-28,207.48,208.715,206.43,207.4,72613
2024-02-29,209.97,212.545,208.88,211.78,121512
2024-03-01,214.1,221.315,214.1,220.55,134331
2024-03-04,223.93,227.125,222.7,224.15,137629
2024-03-05,222.065,223.18,218.325,220.66,133410
2024-03-06,225.21,228.66,223.78,226.41,175616
2024-03-07,229.705,234.87,229.49,234.28,215582
2024-03-08,236.5,238.99,224.52,225,323710
2024-03-11,221.97,223.81,219.14,220.94,227294
2024-03-12,224.56,228.01,220.62,227.965,127624
2024-03-13,225.66,225.66,221.17,223.45,191115
2024-03-14,222.74,223.84,217.475,219.39,188202
2024-03-15,216.82,220.15,216.04,217.89,384771
2024-03-18,222.1,223.08,217.86,218.33,96910
2024-03-19,215.325,218.75,212.84,217.73,255085
2024-03-20,218.78,221.61,216.92,221.26,141690
2024-03-21,228.47,230.02,225.87,226.3,224739
2024-03-22,225.52,229.12,225.23,227.62,58952
2024-03-25,225.015,229.24,224.9,227.11,63989
2024-03-26,228.6,229.34,224.82,224.88,105631
2024-03-27,226.84,226.84,221.49,224.89,133548
2024-03-28,224.38,225.91,224.03,224.92,65387
2024-04-01,226.04,230.91,225.75,227.94,128383
2024-04-02,224.13,225.4,222.41,224.94,63547
2024-04-03,222.795,227.48,222.775,225.95,116087
2024-04-04,229.1,229.78,219.72,219.72,171634
2024-04-05,221.255,224.02,219.69,222.73,114442
2024-04-08,224.755,225.25,222.18,223.03,69606
2024-04-09,225.15,225.93,220.06,224.1,86350
2024-04-10,220.87,224.34,220.6,222.115,148512
